id,Status,DteGranted,Code,LayerName,OBJECTID,AreaUnit,LayerID,Resources,Parties,DteExpires,AreaValue,Type,StatusGrp,DteApplied
938,Application,,TN1975,Application EL Licenses,1234,Square Kilometre,4,"Gold , Limestone ",Development Services Kigezi (DESK) Limited (100%),,235.9875,Exploration license,,2014-05-28T12:08:06
939,Application,,TN1991,Application EL Licenses,1240,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,499.226,Exploration license,,2014-06-12T17:49:28
940,Application,,TN1992,Application EL Licenses,1241,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,496.836,Exploration license,,2014-06-12T17:45:13
941,Application,,TN1981,Application EL Licenses,1243,Square Kilometre,4,Geothermal ,Kapex Ltd (100%),,113.3001,Exploration license,,2014-06-05T12:13:53
942,Application,,TN2017,Application EL Licenses,1244,Square Kilometre,4,Silica Sand,Only You International Limited (100%),,39.5298,Exploration license,,2014-08-06T11:14:59
943,Application,,TN1982,Application EL Licenses,1245,Square Kilometre,4,Geothermal ,Kapex Ltd (100%),,175.797,Exploration license,,2014-06-05T12:15:26
944,Application,,TN1974,Application EL Licenses,1248,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,96.75,Exploration license,,2014-05-23T10:22:10
945,Application,,TN1983,Application EL Licenses,1249,Square Kilometre,4,Geothermal ,Kapex Ltd (100%),,379.5,Exploration license,,2014-06-05T12:17:22
946,Application,,TN1993,Application EL Licenses,1251,Square Kilometre,4,"Gold , Industrial Minerals , Pozzolana ",Seahorse International Limited (100%),,48.6,Exploration license,,2014-06-18T17:30:57
947,Application,,TN1994,Application EL Licenses,1252,Square Kilometre,4,"Base Metals , Diamonds , Gold , Iron Ore ",Oli Gold Muruli Limited (100%),,26.2226,Exploration license,,2014-06-19T15:42:51
948,Application,,TN1996,Application EL Licenses,1253,Square Kilometre,4,Iron Ore ,Tembo Steels (U) Limited (100%),,270.5231,Exploration license,,2014-06-23T14:07:00
949,Application,,TN2000,Application EL Licenses,1254,Square Kilometre,4,"Industrial Minerals , Limestone ",Kampala Cement Company Ltd (100%),,20.0,Exploration license,,2014-07-03T11:55:27
950,Application,,TN2002,Application EL Licenses,1255,Square Kilometre,4,"Base Metals , Gold ",Richard Henry Kaijuka (100%),,93.0,Exploration license,,2014-07-03T16:21:30
951,Application,,TN2001,Application EL Licenses,1256,Square Kilometre,4,"Base Metals , Gold ",Richard Henry Kaijuka (100%),,226.0,Exploration license,,2014-07-03T11:15:19
952,Application,,TN2004,Application EL Licenses,1257,Square Kilometre,4,"Base Metals , Gold ",Rakai Resources Limited (100%),,499.1,Exploration license,,2014-07-04T14:12:32
953,Application,,TN2011,Application EL Licenses,1262,Square Kilometre,4,"Base Metals , Tin ",Development Services Kigezi (DESK) Limited (100%),,58.2327,Exploration license,,2014-07-18T11:14:34
954,Application,,TN2013,Application EL Licenses,1263,Square Kilometre,4,"Columbite , Gold , Rare Earth Elements , Tantalite , Tin ",Aljouda Mining Co. Ltd (100%),,23.0666,Exploration license,,2014-07-18T11:19:31
955,Application,,TN2012,Application EL Licenses,1264,Square Kilometre,4,"Columbite , Gold , Rare Earth Elements , Tantalite , Tin ",Aljouda Mining Co. Ltd (100%),,24.0,Exploration license,,2014-07-18T11:17:43
956,Application,,TN1712,Application EL Licenses,1265,Square Kilometre,4,"Gold , Limestone ",Edith Joy Akissa (100%),,89.25,Exploration license,,2013-03-05T13:58:03
957,Application,,TN1114,Application EL Licenses,1267,Square Kilometre,4,Dimension Stone ,Building  Majesties Limited (100%),,1.0,Exploration license,,2011-09-26T10:28:16
958,Application,,TN1814,Application EL Licenses,1268,Square Kilometre,4,"Base Metals , Gold ",Chui Resources Ltd (100%),,162.0,Exploration license,,2013-07-29T12:04:05
959,Application,,TN2006,Application EL Licenses,1269,Square Kilometre,4,"Base Metals , Pozzolana ",Big Picture Corporation (100%),,370.675,Exploration license,,2014-07-07T17:35:22
960,Application,,TN2010,Application EL Licenses,1270,Square Kilometre,4,"Gold , Iron Ore ",Kamuntu Investments Limited (100%),,21.3562,Exploration license,,2014-07-10T14:07:51
961,Application,,TN1811,Application EL Licenses,1273,Square Kilometre,4,"Base Metals , Gold , PGM ",African Rift Mineral Limited (100%),,101.0023,Exploration license,,2013-07-26T10:14:00
962,Application,,TN1813,Application EL Licenses,1274,Square Kilometre,4,"Base Metals , Gold ",Rakai Resources Limited (100%),,492.8209,Exploration license,,2013-07-26T17:35:40
963,Application,,TN1817,Application EL Licenses,1276,Square Kilometre,4,"Base Metals , Gold ",Uganed Holdings Ltd (100%),,4.2101,Exploration license,,2013-08-01T11:16:48
964,Application,,TN1819,Application EL Licenses,1278,Square Kilometre,4,"Base Metals , Gold ",Uganed Holdings Ltd (100%),,81.6004,Exploration license,,2013-08-12T11:52:26
965,Approved for Granting,,TN1803,Application EL Licenses,1279,Square Kilometre,4,"Base Metals , Coltan , Gold ",Mineral Research & Mines Limited (100%),,10.6875,Exploration license,,2013-07-16T16:01:29
966,Application,,TN1822,Application EL Licenses,1281,Square Kilometre,4,"Gold , Gypsum , Limestone ",Guostar Enterprises (U) Limited (100%),,413.0,Exploration license,,2013-08-19T10:15:27
967,Application,,TN1828,Application EL Licenses,1283,Square Kilometre,4,"Base Metals , Gold , Tin ",Fang Min (100%),,49.8156,Exploration license,,2013-09-02T12:55:28
968,Application,,TN1833,Application EL Licenses,1284,Square Kilometre,4,"Base Metals , Iron Ore ",Steel Rolling Mills Limited (100%),,51.9575,Exploration license,,2013-09-04T11:45:32
969,Application,,TN1853,Application EL Licenses,1295,Square Kilometre,4,"Base Metals , Gold ",Paul Bonabantu (100%),,52.0427,Exploration license,,2013-10-16T11:06:04
970,Application,,TN1854,Application EL Licenses,1296,Square Kilometre,4,"Base Metals , Gold ",King of Kings Mining Company Limited (100%),,326.75,Exploration license,,2013-10-22T11:40:57
971,Application,,TN1857,Application EL Licenses,1297,Square Kilometre,4,"Base Metals , Gold ",Sungura E'S Trading and Mining Co. Ltd (100%),,22.5,Exploration license,,2013-10-25T11:47:58
972,Application,,TN1877,Application EL Licenses,1301,Square Kilometre,4,Granite,Aljouda Mining Co. Ltd (100%),,10.0,Exploration license,,2013-11-29T12:44:03
973,Application,,TN1878,Application EL Licenses,1302,Square Kilometre,4,"Base Metals , Gold ",Yusumuga Autos (U) Ltd (100%),,209.43,Exploration license,,2013-11-29T15:46:58
974,Application,,TN1872,Application EL Licenses,1303,Square Kilometre,4,"Base Metals , Gold ",Gordon Wavamuno (100%),,352.066,Exploration license,,2013-11-27T15:32:22
975,Application,,TN1873,Application EL Licenses,1304,Square Kilometre,4,"Base Metals , Gold ",Gordon Wavamuno (100%),,171.872,Exploration license,,2013-11-27T15:30:04
976,Application,,TN1879,Application EL Licenses,1305,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,146.0,Exploration license,,2013-11-29T16:38:27
977,Application,,TN1881,Application EL Licenses,1306,Square Kilometre,4,"Base Metals , Gold ",Paul Bonabantu (100%),,0.1462,Exploration license,,2013-11-29T16:26:42
978,Application,,TN1880,Application EL Licenses,1308,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,155.0,Exploration license,,2013-11-29T16:37:21
979,Application,,TN1883,Application EL Licenses,1309,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,155.0,Exploration license,,2013-12-05T16:08:57
980,Application,,TN1884,Application EL Licenses,1310,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,86.5,Exploration license,,2013-12-05T16:10:54
981,Application,,TN1886,Application EL Licenses,1311,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,252.0,Exploration license,,2013-12-05T16:05:08
982,Application,,TN1888,Application EL Licenses,1312,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,121.5,Exploration license,,2013-12-05T16:04:45
983,Application,,TN1910,Application EL Licenses,1316,Square Kilometre,4,"Base Metals , Gold ",Malibu Holdings Limited (100%),,25.0,Exploration license,,2014-01-30T12:02:04
984,Application,,TN1912,Application EL Licenses,1317,Square Kilometre,4,"Base Metals , Gold ",Malibu Holdings Limited (100%),,56.0,Exploration license,,2014-01-30T12:04:05
985,Application,,TN1954,Application EL Licenses,1321,Square Kilometre,4,"Base Metals , Gold , Limestone , Pozzolana ",Supercom Interantional Limited (100%),,56.492,Exploration license,,2014-04-17T16:09:01
986,Application,,TN1958,Application EL Licenses,1322,Square Kilometre,4,"Base Metals , Gold ",Pramukh Steel Limited (100%),,483.0,Exploration license,,2014-04-25T16:43:09
987,Application,,TN1959,Application EL Licenses,1324,Square Kilometre,4,"Base Metals , Gold ",Pramukh Steel Limited (100%),,100.0,Exploration license,,2014-04-25T16:44:54
988,Application,,TN1978,Application EL Licenses,1325,Square Kilometre,4,Limestone ,Steel & Tube Industries Limited (100%),,235.9875,Exploration license,,2014-06-04T13:09:24
989,Application,,TN1988,Application EL Licenses,1327,Square Kilometre,4,"Coltan , Tin , Wolfram ",Richard Henry Kaijuka (100%),,2.2954,Exploration license,,2014-06-12T17:27:47
990,Application,,TN1989,Application EL Licenses,1329,Square Kilometre,4,"Coltan , Tin , Wolfram ",Richard Henry Kaijuka (100%),,117.0,Exploration license,,2014-06-12T17:26:35
991,Application,,TN1990,Application EL Licenses,1330,Square Kilometre,4,"Coltan , Tin , Wolfram ",Richard Henry Kaijuka (100%),,0.9319,Exploration license,,2014-06-12T17:30:04
992,Application,,TN2003,Application EL Licenses,1331,Square Kilometre,4,"Base Metals , Gold ",Richard Henry Kaijuka (100%),,210.0,Exploration license,,2014-07-03T16:23:16
993,Application,,TN1997,Application EL Licenses,1332,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,483.7817,Exploration license,,2014-06-24T17:05:36
994,Application,,TN1998,Application EL Licenses,1333,Square Kilometre,4,"Base Metals , Gold , Pozzolana ",Aquva International Ltd (100%),,33.466,Exploration license,,2014-06-26T16:59:53
995,Application,,TN1999,Application EL Licenses,1334,Square Kilometre,4,Industrial Minerals ,Kampala Cement Company Ltd (100%),,25.8,Exploration license,,2014-07-02T12:33:19
996,Application,,TN2008,Application EL Licenses,1335,Square Kilometre,4,"Base Metals , Cobalt , Copper , Gold , Nickel ",African Quest Resources Ltd (100%),,276.1219,Exploration license,,2014-07-09T17:22:02
997,Application,,TN2009,Application EL Licenses,1336,Square Kilometre,4,"Base Metals , Cobalt , Copper , Gold , Nickel ",African Quest Resources Ltd (100%),,500.0,Exploration license,,2014-07-09T10:23:18
998,Application,,TN2022,Application EL Licenses,1337,Square Kilometre,4,"Base Metals , Bentonite , Berrylium , Columbite , Diamonds , Gold , Limestone , Rare Earth Elements , Tantalite , Tin ",Prosper Woodworks (100%),,89.5,Exploration license,,2014-08-14T15:11:08
999,Application,,TN2023,Application EL Licenses,1340,Square Kilometre,4,"Base Metals , Gold , Marble ",Jajoe Financial Services International Limited (100%),,21.0,Exploration license,,2014-08-19T12:01:58
1000,Application,,TN1935,Application EL Licenses,1355,Square Kilometre,4,"Base Metals , Gold ",Atuhaire Victor & Sons Limited (100%),,16.8,Exploration license,,2014-03-26T16:17:48
1001,Application,,TN2025,Application EL Licenses,1359,Square Kilometre,4,"Base Metals , Gold , Industrial Minerals , Rare Earth Elements ",Mutono Investments Limited (100%),,220.2535,Exploration license,,2014-08-22T14:12:20
1002,Application,,TN2026,Application EL Licenses,1361,Square Kilometre,4,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Big Picture Corporation (100%),,83.1287,Exploration license,,2014-08-25T10:13:17
1003,Application,,TN2027,Application EL Licenses,1363,Square Kilometre,4,"Base Metals , Gold ",STEPHEN BANGUMYA (100%),,95.543,Exploration license,,2014-08-27T11:53:44
1004,Application,,TN2024,Application EL Licenses,1364,Square Kilometre,4,"Base Metals , Gold ",Petstone Holdings Limited (100%),,31.348,Exploration license,,2014-08-21T11:53:53
1005,Application,,TN1673,Application EL Licenses,1366,Square Kilometre,4,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),,382.0,Exploration license,,2013-01-14T11:40:00
1006,Approved for Granting,,TN1533,Application EL Licenses,1374,Square Kilometre,4,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),,100.9736,Exploration license,,2012-10-18T04:00:31
1007,Approved for Granting,,TN1812,Application EL Licenses,1375,Square Kilometre,4,"Base Metals , Gold ",Rakai Resources Limited (100%),,421.5714,Exploration license,,2013-07-26T17:34:57
1008,Approved for Granting,,TN1764,Application EL Licenses,1376,Square Kilometre,4,Gypsum ,Kapex Ltd (100%),,55.0,Exploration license,,2013-05-15T10:47:06
1009,Approved for Granting,,TN2014,Application EL Licenses,1381,Square Kilometre,4,"Base Metals , Columbite , Gold , Tantalite , Tin ",Tin Trade Company Limited (100%),,1.6994,Exploration license,,2014-07-23T15:19:29
1010,Application,,TN2030,Application EL Licenses,1383,Square Kilometre,4,"Base Metals , Precious Metals ",African Quest Resources Ltd (100%),,30.4147,Exploration license,,2014-09-10T16:10:50
1011,Application,,TN2031,Application EL Licenses,1384,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",Mark Ongom Oloya (100%),,100.0,Exploration license,,2014-09-10T13:48:17
1012,Application,,TN1723,Application RL Licenses,944,Square Kilometre,7,"Columbite , Tantalite ",Picfare Industries Limited (100%),,7.92,Retention license,Application,2013-03-18T16:10:00
1013,Application,,TN1107,Application LL Licenses,569,Square Kilometre,6,Pozzolana ,Rift Valley Minerals Limited (100%),,0.161,Location license,Application,2011-08-08T12:00:13
1014,Application,,TN1327,Application LL Licenses,709,Square Kilometre,6,Class VI - Limestone and chalk,Oli Gold Muruli Limited (100%),,0.078,Location license,Application,2012-04-16T10:04:30
1015,Application,,TN1474,Application LL Licenses,754,Square Kilometre,6,Granite,Robert Kirya Mutiibwa (100%),,0.15,Location license,Application,2012-08-15T11:40:25
1016,Application,,TN1475,Application LL Licenses,755,Square Kilometre,6,Granite,Robert Kirya Mutiibwa (100%),,0.1575,Location license,Application,2012-08-06T11:50:40
1017,Application,,TN1443,Application LL Licenses,757,Square Kilometre,6,"Base Metals , Gold , Wolfram ",RUSLA MINING AND MINERALS LIMITED (100%),,0.149,Location license,Application,2012-07-20T12:30:26
1018,Application,,TN1538,Application LL Licenses,783,Square Kilometre,6,Granite,Robert Kirya Mutiibwa (100%),,0.16,Location license,Application,2012-10-12T09:30:18
1019,Application,,TN1537,Application LL Licenses,793,Square Kilometre,6,Granite,Robert Kirya Mutiibwa (100%),,0.16,Location license,Application,2012-10-12T09:30:20
1020,Application,,TN1611,Application LL Licenses,802,Square Kilometre,6,Limestone ,BBK Foods and Beverages (U) Ltd (100%),,0.1594,Location license,Application,2012-11-01T16:00:18
1021,Application,,TN1685,Application LL Licenses,895,Square Kilometre,6,Limestone ,Violla K. Bamusede (100%),,0.0798,Location license,Application,2013-02-06T12:45:00
1022,Application,,TN1684,Application LL Licenses,896,Square Kilometre,6,Limestone ,Violla K. Bamusede (100%),,0.0798,Location license,Application,2013-02-06T13:00:00
1023,Application,,TN1691,Application LL Licenses,900,Square Kilometre,6,Granite,Prosper Woodworks (100%),,0.1591,Location license,Application,2013-02-18T08:30:00
1024,Application,,TN1692,Application LL Licenses,1123,Square Kilometre,6,Granite,Prosper Woodworks (100%),,0.1591,Location license,Application,2013-02-18T08:30:00
1025,Application,,TN1722,Application LL Licenses,1133,Square Kilometre,6,Granite,Samuel Sebabi (100%),,0.1597,Location license,Application,2013-03-18T12:15:00
1026,Application,,TN1917,Application LL Licenses,1179,Square Kilometre,6,Limestone ,Kwatampora Alex Binego (100%),,0.0797,Location license,Application,2014-02-18T15:36:07
1027,Application,,TN1976,Application LL Licenses,1224,Square Kilometre,6,"Manganese, Tantalite , Tin ",Equator Metals Limited (100%),,0.1585,Location license,Application,2014-05-29T15:25:48
1028,Application,,TN1979,Application LL Licenses,1235,Square Kilometre,6,Class VI - Limestone and chalk,Bithaba Foundation Investment Ltd (100%),,0.0799,Location license,Application,2014-06-04T14:48:05
1029,Application,,TN1984,Application LL Licenses,1236,Square Kilometre,6,Gold ,Kitumbi Kayonza Miners Ass. Ltd (100%),,0.1336,Location license,Application,2014-06-05T12:19:40
1030,Application,,TN1985,Application LL Licenses,1237,Square Kilometre,6,Gold ,Kitumbi Kayonza Miners Ass. Ltd (100%),,0.1336,Location license,Application,2014-06-05T12:21:04
