id,dtegranted,code,objectid,applno,parties,typegroup,group4,dtepegged,group3,group2,commoditiescd,archived,renewal,areaunit,group5,acccode,comments,interest,type,statusgrp,status,guidshape,typecode,mapref,guidlicense,part,dteexpires,areavalue,dterenewal,jurisdic,respoffice,name,guidpart,region,oldcode,commodities,group1,dteapplied
606,2010-05-28T01:00:00,11898,63069, 11898,SOCIETE MINIERE DE BAKWANGA ''MIBA'' (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,bcdcb209-031c-47aa-a330-320c859ab318,PR (AS),"Congo, DRC; Kasai Occidental; Lulua; Luiza; S8/22",bcfd39f0-895d-46f5-8848-9f2a97784c57,Part 1,2015-05-27T01:00:00,460,,R.D. Congo,KIN,,2a446bf4-b762-46f5-ae00-47fb53ad1a11,Kasai Occidental,,,,2010-01-20T09:00:40
607,2008-10-24T01:00:00,1385,63075,1385,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,48f14f48-d65a-4403-b08e-5d58261a2a2d,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero",3553f0c8-c19a-4255-bf13-f3e85d5bc1d8,Part 1,2012-10-10T01:00:00,220,,R.D. Congo,KIN,,7dcb04dd-01f8-4a5d-9871-ffd79a173b30,Nord Kivu,,,,2003-07-15T01:00:00
608,2008-10-24T01:00:00,1383,63102,1383,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,2427b323-8185-4183-b777-d886a6d5455d,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero",cc98e4d8-a410-45fc-94a1-f1507929f246,Part 1,2012-10-10T01:00:00,460,,R.D. Congo,KIN,,24e98ff2-9c04-462f-83e3-da728046f7ff,Nord Kivu,,,,2003-07-15T01:00:00
609,2010-07-09T01:00:00,2752,63107,2752,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,ade0ecc5-3683-4791-8926-647284f225a6,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",8f892c5a-57ae-4051-83b8-fcb1377bcda8,Part 1,2015-07-08T01:00:00,44,,R.D. Congo,KIN,,80b8aa14-ed7e-48e8-993c-a47d2a72c31c,Katanga,,,,2005-04-04T01:00:00
610,2005-08-08T01:00:00,3217,63115,3217,LIDA AFRIMING (100%),Recherches,,,,,,,0,Carré,,,"-Titre déjà cédé à LIDA AFRIMING, mise à jour et changement du titulaire en remplacement de GROUPE ABBA MINERAL MINING Sprl
Admin_27/10/2010
Droit à déchoir pour non paiement de DSA et en fin de validité; 
à Radier
Admin_06/01/2014
Droit à décho",,Permis de Recherches (AS),Active,Actif-En Renouvellement,569d3694-be1a-4a0d-aad3-f76b1840008b,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",0da931f9-0fc7-4624-889e-36589f90ac54,Part 1,2010-08-07T01:00:00,200,,R.D. Congo,KIN,,008f7aab-8044-46a5-9e99-eb98b9caa5de,Katanga,,,,2005-04-07T01:00:00
611,2010-05-27T01:00:00,11899,63120, 11899,SOCIETE MINIERE DE BAKWANGA ''MIBA'' (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,cfddddb5-f025-4529-b949-22701dd3d620,PR (AS),"Congo, DRC; Kasai Occidental; Lulua; Luiza; Katanga; Lualaba; Kapanga; S8/22",a13d922e-758a-479b-8ddf-8a3543ca27da,Part 1,2015-05-26T01:00:00,427,,R.D. Congo,KIN,,f22c04ab-16f8-4428-84ab-f799c3b91c8c,Kasai Occidental,,,,2010-01-20T09:00:40
612,2006-10-11T01:00:00,5288,63130,5288,SOCIETE D'EXPLOITATION MINIERES (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Transformation Partielle,a5fc0a8b-b7ea-46fa-ab8d-0e0f71161e3a,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S8/26",40b9c8c3-2ed8-4edd-96a9-d4d327953dcc,Part 1,2011-10-10T01:00:00,101,,R.D. Congo,KIN,,1a4e5b21-d925-49d9-8f85-fdeb697da64a,Katanga,,,,2006-07-28T01:00:00
613,2010-08-04T01:00:00,12084,63131, KIN/20100527/132004,SOCIETE MINIERE DE BAKWANGA ''MIBA'' (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,90090495-cb86-4e1e-8052-ac2ad10ee0b5,PR (AS),"Congo, DRC; Kasai Occidental; Lulua; Kazumba, Luiza; S7/22",ebb09ffb-f4fb-4909-aacd-65108ebfdf73,Part 1,2015-08-03T01:00:00,386,,R.D. Congo,KIN,,1a7db444-b4f2-435d-a0fe-88e96ac61eb4,Kasai Occidental,,,,2010-06-02T14:20:04
614,2009-02-28T00:00:00,11157,63132,KIN/20081117/112502,CORNER STONES RESOURCES RDC (100%),Recherches,,,,,,,0,Carré,,,"Titre à rendre actif car le paiement avait été effectué (Voir FINANCES CAMI)
DT/T 27/02/2012",,Permis de Recherches (AS),Active,Actif-En Force Majeure,0055eab8-8ea1-4147-bbd3-bf3636e4b446,PR (AS),"Congo, DRC; N0/27, Province Orientale; Tshopo; Bafwasende",54fc85bd-1961-49a0-8034-8505802c56f2,Part 1,2014-02-27T00:00:00,193,,R.D. Congo,KIN,,754bd426-66a6-4a3d-8187-e518dd38ac12,Province Orientale,,,,2008-11-17T11:25:02
615,2010-05-11T01:00:00,704,63150,704,AFRICAN MINERALS (Barbados) Ltd Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Cession Totale,22ac86c4-d296-40d5-aee3-6313182fb10e,PR (AS),"Congo, DRC; Katanga; Kolwezi; S11/25",db870b3d-1632-498c-b5a2-fbcaf9358f5a,Part 1,2015-05-10T01:00:00,235,,R.D. Congo,KIN,,29710afc-f844-4167-a859-8639d87ffbdc,Katanga,,,,2003-05-19T01:00:00
616,2012-11-22T00:00:00,824,63162,824,LEDA MINING CONGO (100%),Recherches,,,,,,,1,Carré,,,"Commission Assainissement: Droit minier ayant expiré sans renouvellement ni transformation
Admin_12/04/2011


Prorogation de la durée de validité:03/06/2012 au 21/11/2012
archivage électronique:09/08/2012

RADIATION DU CONTRAT D'OPTION:23/07/2",,Permis de Recherches (AS),Active,Actif,be968ece-a575-4ee2-9b26-a6c8ba28772e,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28, S6/29, Sud Kivu; Sud Kivu; Fizi",1d49044e-f7bf-4d84-b141-cad3b46d6691,Part 1,2017-11-21T00:00:00,235,,R.D. Congo,KIN,,05f78935-e8e6-4b87-bfb8-4c2b46ba4c01,Katanga,,,,2003-06-26T01:00:00
617,2005-09-08T01:00:00,4197,63166,4197,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,dd76bcb2-fc3e-4705-88cf-d61dbb072763,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/26",2a4ece53-175d-4053-80bf-5b2eb478e899,Part 1,2010-09-07T01:00:00,68,,R.D. Congo,KIN,,87d05cba-02bb-42ed-99c0-0171298e121e,Katanga,,,,2005-06-08T01:00:00
618,2010-09-04T01:00:00,12085,63171, KIN/20100527/132006,SOCIETE MINIERE DE BAKWANGA ''MIBA'' (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,8553db7e-3f08-445a-93fc-e9e3d751b9ac,PR (AS),"Congo, DRC; Kasai Occidental; Lulua; Luiza; S7/22",f03156bc-b4ce-425f-83bd-e75b05df83b7,Part 1,2015-09-03T01:00:00,213,,R.D. Congo,KIN,,f223741e-b38e-40a0-9f88-a4a1607cb53b,Kasai Occidental,,,,2010-05-27T14:20:06
619,2008-10-25T01:00:00,1229,63203,1229,TSM ENTREPRISE Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,acfb0c5a-5a2c-4dea-a28b-af6d07c07c30,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",c2dd4841-c9e3-4236-b53a-ab7b7965f26f,Part 1,2013-10-24T01:00:00,82,,R.D. Congo,,,6900a625-243a-4ff4-865f-b8c968ad38bf,Katanga,,,,2003-06-28T01:00:00
620,2009-01-29T00:00:00,10314,63210,KIN/20080718/092002,SOCIETE OLIVE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,a9210d21-b8a4-46f3-a563-41ac932c1b0d,PR (AS),"Congo, DRC; S4/29, Sud Kivu; Sud Kivu; Uvira",5404ad72-d717-4542-88ed-858a145679f3,Part 1,2014-01-28T00:00:00,240,,R.D. Congo,KIN,,04874b2b-b2e4-45f1-8773-d686f306dfe0,Sud Kivu,,,,2008-07-18T10:20:02
621,,8126,63213,8126,Dhanani AZIZ BADRUDIN (100%),Recherches,,,,,,,,Carré,,,,,Permis de Recherches (AS),Active,Droit Déchu,b5095097-4979-474d-9fb6-85aa3bf53b31,PR (AS),"Congo, DRC; Bas-Congo; Lukaya; Kasangulu; S5/14",ff9939a2-2779-4153-90d6-7ed170c2baa0,Part 1,,20,,R.D. Congo,,,bf0febb6-b108-4502-9525-3d36663220d7,Bas-Congo,,,,2007-05-02T01:00:00
622,2012-02-10T00:00:00,1800,63215,1800,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,75e531cc-469f-425a-8fcb-85b498c964ae,PR (AS),"Congo, DRC; N1/27, Province Orientale; Haut-Uele; Wamba",3d8dc4d8-e987-46ed-8acc-2d890965edb0,Part 1,2017-02-09T00:00:00,197,,R.D. Congo,KIN,,c9e1b7d4-a995-4a7f-8bc0-a49389bf166b,Province Orientale,,,,2003-11-05T00:00:00
623,2006-10-02T01:00:00,6210,63218,6210,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,e397e047-3910-4dde-9a4b-5afbe16a6d85,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",db669b97-7af2-4c34-bbe4-ab4fa06bbf3b,Part 1,2011-10-01T01:00:00,354,,R.D. Congo,KIN,,51c6bc40-f227-4f2b-abbb-e800e47a6242,Katanga,,,,2006-08-08T01:00:00
624,2010-01-06T00:00:00,11656,63243,KIN/20091005/101501,DOKOLO NDONA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,43ef8295-7020-4374-bc91-69916c4480c0,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/27",861db381-59ab-44cc-a7e2-52a2baa6cdc2,Part 1,2015-01-05T00:00:00,3,,R.D. Congo,KIN,,d52e08cc-7ab7-4e1c-a5f3-9919455c9f37,Katanga,,,,2009-10-05T11:15:01
625,2005-07-15T01:00:00,3549,63245,3549,KUMPALA DIAMOND RESOURCES DRC SARL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,a1e47bfd-821e-4035-a791-69965fe06ee2,PR (AS),"Congo, DRC; Kasai Occidental; Kasai; S7/21",41160468-b939-45a4-84d6-c2d22bb72380,Part 1,2010-07-14T01:00:00,46,,R.D. Congo,KIN,,d0d13549-22fe-4149-9c5c-d47203195104,Kasai Occidental,,,,2005-04-11T01:00:00
626,2008-10-24T01:00:00,1375,63248,1375,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,325d8ff6-1cfc-4478-ae76-448f7b12ac61,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero",3473a47c-b2d3-499b-addd-e5b90a70c032,Part 1,2012-10-10T01:00:00,460,,R.D. Congo,KIN,,ba7dbf41-6160-43fe-818d-3323a6faf54a,Nord Kivu,,,,2003-07-15T01:00:00
627,2010-09-04T01:00:00,12112,63283, KIN/20100625/130002,GICC SPRL (100%),Recherches,,,,,,,0,Carré,,,sur instruction du DT/T,,Permis de Recherches (AS),Active,Actif,8670d909-6d03-4a74-b3b6-5698458fe155,PR (AS),"Congo, DRC; Katanga; Kolwezi; S12/25",8ec38be6-1223-4185-b249-ed3de248b586,Part 1,2015-09-03T01:00:00,17,,R.D. Congo,KIN,,0b2668a2-aaaf-4bca-99df-8a74983cc65c,Katanga,,,,2010-06-25T14:00:02
628,2006-08-11T01:00:00,4671,63289,4671,MINIERE DU MANIEMA Sprl (100%),Recherches,,,,,,,0,Carré,,,"Titre en déchéance et ayant atteint sa fin de validité
Titre à radier
Admin_30/05/2012",,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,720fcbd9-0fde-4132-bbec-046912565a0a,PR (AS),"Congo, DRC; Maniema; Maniema; Lubutu; Province Orientale; Tshopo; Ubundu; S1/26",8b1339e1-f08b-4d45-874d-3380ec8c7835,Part 1,2013-02-23T00:00:00,250,,R.D. Congo,,,cb13aa52-668c-483d-b0ad-06d6d9738430,Maniema,,,,2005-09-06T01:00:00
629,2009-04-13T01:00:00,1891,63299,1891,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,5555ed99-e242-4347-8a19-444bff0bfc80,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25",bf59b5ee-a64e-41cb-982e-035fd1217ee7,Part 1,2014-04-12T01:00:00,24,,R.D. Congo,KIN,,6681a61e-8eaa-4a23-8cd4-c8f7bf9770d2,Katanga,,,,2003-11-27T00:00:00
630,2015-08-16T01:00:00,12164,63303, KIN/20100810/142004,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,f658559c-a697-4673-958a-30b9e0215e82,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/28",ff8b140f-ebaa-4f99-abe9-c563b51af72d,Part 1,2017-02-11T00:00:00,161,,R.D. Congo,KIN,,a866b124-4c9a-48b1-9897-ceff4f8e38e0,Katanga,ZER-LVIII,,,2010-08-10T15:20:04
631,2015-08-16T01:00:00,12166,63305, KIN/20100810/142005,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,b6650b8c-b259-4f8d-aafe-8d7695ab50b2,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",4663995d-3f9e-426a-87f3-53d124a97ad7,Part 1,2017-02-11T00:00:00,238,,R.D. Congo,KIN,,d1c0ba3e-b099-49cd-a865-880a95eebc8a,Katanga,ZER-LIV,,,2010-08-10T15:20:05
632,2008-10-24T01:00:00,1390,63307,1390,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,faf3b57e-245e-4900-bf1f-fa86373b1ad3,PR (AS),"Congo, DRC; N0/28, N0/29, Nord Kivu; Nord Kivu; Lubero; S1/28, S1/29",619a5983-11d4-49ff-9bdc-54b3a8a2b6cb,Part 1,2012-10-10T01:00:00,225,,R.D. Congo,KIN,,91a31e5a-781b-4c23-8b0d-a8ea0fc0d38e,Nord Kivu,,,,2003-07-15T01:00:00
633,2010-09-08T01:00:00,4190,63316,4190,BUNKEYA MINING SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,012a7e67-b703-43f6-864f-ff9a3bd858b0,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kambove; S12/26",762ae0f2-6d2f-4f69-b748-2e6520406a20,Part 1,2015-09-07T01:00:00,1,,R.D. Congo,KIN,,d61a742e-7d28-48fb-b796-c7319f897d33,Katanga,,,,2005-06-08T01:00:00
634,2013-07-22T01:00:00,13071,63320, KIN/20120203/103000,KATANGA MEGA MINING (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,190d1f18-c893-46bd-b656-0364cd9c5a97,PR (AS),"Congo, DRC; N2/28, Province Orientale; Haut-Uele; Watsa",0e1a4633-b543-4253-8590-5bd6e815ff7a,Part 1,2018-07-21T01:00:00,196,,R.D. Congo,KIN,,a9d2f861-51ae-4f0e-b5e4-2f9f3b0e3c26,Province Orientale,,,,2012-02-03T10:30:00
635,2007-04-04T01:00:00,7062,63323,7062,PREMIERE MINIERE DU KATANGA (100%),Recherches,,,,,,,0,Carré,,,"Correction du Titulaire pour raison de Cession totale déposée au CAMI le 01/02/2007
Date Dépôt Cession totale: 01/02/2007
Avis Cadastral de Cession: 08/02/2007
Avis Technique: 09/02/2007
Inscription de le Cession : 15/02/2007

Admin_30/03/2012",,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,49734690-95e5-4c0e-9bb5-a4a340a19291,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",b54cb024-7a66-4464-82d4-05d67b33f668,Part 1,2012-04-03T01:00:00,4,,R.D. Congo,KIN,,b86b329c-4284-4bd7-addc-1ce64560b1a7,Katanga,7062,,,2007-02-05T00:00:00
636,2006-10-02T01:00:00,6239,63343,6239,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,6c0a2d11-20e0-45a1-95f5-eef083b9d7bc,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",c26e8d0a-be69-4d37-a95d-fc19c1ddd4db,Part 1,2011-10-01T01:00:00,400,,R.D. Congo,KIN,,75909df5-61ab-4db7-a408-81edfdbf20a0,Katanga,,,,2006-08-08T01:00:00
637,2006-09-04T01:00:00,5321,63367,5321,MINIERE DU MANIEMA Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,556096ee-3148-4b47-92d6-05d5cbb32118,PR (AS),"Congo, DRC; Maniema; Maniema; Lubutu, Punia; S2/26",241620af-c1ba-411e-b739-5e34f6bfaf77,Part 1,2013-06-24T01:00:00,349,,R.D. Congo,,,d9ccaf8a-0073-48b8-a514-6554d17f65a2,Maniema,,,,2006-07-28T01:00:00
638,2006-12-07T00:00:00,5293,63373,5293,SOCIETE D'EXPLOITATION MINIERES (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Transformation Partielle,07823464-c1eb-4b0f-98a3-fd45183962e4,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/27",a10602d1-d75a-49e1-9b1d-50060c9e5cec,Part 1,2011-12-06T00:00:00,190,,R.D. Congo,KIN,,d3c93c0d-ad6d-4d8f-99b5-b68f89070d0c,Katanga,,,,2006-07-28T01:00:00
639,2007-07-02T01:00:00,3107,63375,3107,BITMAK COMPANY Sprl (100%),Recherches,,,,,,,0,Carré,,,"Changement de statut Actif en titre a déchoir pour non paiement sur instruction du CD droit et titre DT
08/11/2013
Droit à déchoir pour non paiement de DSA et en fin de validité; 
à Radier
Admin_06/01/2014
Correction du statut: droit en transfor",,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,cc2a7b81-1901-4024-86f1-fd6590a655a1,PR (AS),"Congo, DRC; Maniema; Maniema; Kasongo; S4/26",1fb8a438-11e9-4cdf-8e3a-3ff8cc90adb4,Part 1,2012-07-01T01:00:00,400,,R.D. Congo,,,614ad793-967c-4c09-afc3-d08813f4cc0d,Maniema,,,,2005-04-07T01:00:00
640,2013-10-16T01:00:00,815,63380,815,PHELPS DODGE CONGO (100%),Recherches,,,,,,,1,Carré,,,Périmètre cedé totalement à la société PHELPSDODGE CONGO SPRL,,Permis de Recherches (AS),Active,Actif,b492edb3-d6fa-4056-b2d8-39122fb074a5,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25, S11/26",9a4daae3-9d3f-427e-971c-71b988b94a24,Part 1,2018-10-15T01:00:00,22,,R.D. Congo,KIN,,b171123c-5a9a-4420-86fd-14c9546becc6,Katanga,,,,2003-06-26T01:00:00
641,2007-02-05T00:00:00,1575,63389,1575,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,47a1cba0-052b-4b05-a9a0-077a59f65231,PR (AS),"Congo, DRC; S3/28, S4/28, Sud Kivu; Sud Kivu; Mwenga",60b24834-11e7-4c64-b3ef-02f0302d9f4e,Part 1,2012-02-04T00:00:00,370,,R.D. Congo,KIN,,25e62bd6-7b2b-4ded-8725-4df6e0aa0190,Sud Kivu,,,,2003-09-24T01:00:00
642,2013-11-02T00:00:00,845,63405,845,COMPAGNIE MINIERE DE SAKANIA SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,8f26c8a4-d42d-4137-8bb2-ccf05268c25d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S12/27, S13/27",b4485413-83c0-405a-98e3-8cd8275d88ce,Part 1,2018-11-01T00:00:00,115,,R.D. Congo,KIN,,6a338513-4b2e-4915-b9f4-bfec3fced879,Katanga,,,,2003-06-26T01:00:00
643,2013-11-11T00:00:00,810,63411,810,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,fcc479d0-bbd7-40fb-b24a-8ce5f5533993,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",152166ac-c10d-45f6-b5d8-ec32ada95b50,Part 1,2018-11-10T00:00:00,108,,R.D. Congo,KIN,,963d6452-c5d0-4490-b610-03b685c8c9ab,Katanga,,,,2003-06-25T01:00:00
644,2010-09-01T01:00:00,12107,63412, KIN/20100623/100000,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,b6f5d05a-8378-441f-856c-6844c581aba7,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/28",fa3f2707-9009-485c-8074-e1f3b4db8fd1,Part 1,2015-08-31T01:00:00,51,,R.D. Congo,KIN,,e8abdd58-a1c2-4df2-9020-16dbbf9625b0,Katanga,,,,2010-06-23T11:00:00
645,2011-06-13T01:00:00,5147,63413,5147,KATANGA MEGA MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,0388ff63-7353-419e-b248-7d070760ac8d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",45a22f30-6b0c-44e6-ba33-52cafd52f675,Part 1,2016-06-12T01:00:00,42,,R.D. Congo,KIN,,c5b24815-5734-4957-85a7-186b3f65bc69,Katanga,,,,2006-04-11T01:00:00
646,2006-10-10T01:00:00,2631,63414,2631,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,e941cf17-76a5-459b-a348-7d1905b57eca,PR (AS),"Congo, DRC; N0/28, Province Orientale; Ituri; Mambasa",e0ad4137-9199-44c7-9669-b83b17268c9f,Part 1,2011-10-09T01:00:00,200,,R.D. Congo,KIN,,eca81781-7e62-499b-9fa7-a85d7bf21822,Province Orientale,,,,2005-04-01T01:00:00
647,2011-12-11T00:00:00,5784,63439,5784,BROADTEC CONGO MINING SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,1996d412-623e-40ca-a8a3-4c32eb3e3685,PR (AS),"Congo, DRC; Maniema; Maniema; Lubutu; S2/26",aa5538ac-46ec-4a34-85c3-a7e37d169a40,Part 1,2016-12-10T00:00:00,72,,R.D. Congo,,,1227a467-ab30-4236-bfbb-dddca57313c7,Maniema,,,,2006-08-02T01:00:00
648,2013-11-11T00:00:00,811,63445,811,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,574af5f4-27ad-4956-a740-06f3a1ff89a7,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",2ea70834-f5d6-4309-846e-7fa94f6f4747,Part 1,2018-11-10T00:00:00,105,,R.D. Congo,KIN,,9a37f47b-ab6b-4a70-ad1e-71b3e497d561,Katanga,,,,2003-06-25T01:00:00
649,2009-06-15T01:00:00,10882,63453,KIN/20080926/113044,BALE MINING Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,dd5565a5-93ac-4060-9892-a5ecb5461f76,PR (AS),"Congo, DRC; S2/28, Sud Kivu; Sud Kivu; Kalehe",29486962-e9df-461c-82a0-b13a1210d4fc,Part 1,2014-06-14T01:00:00,8,,R.D. Congo,KIN,,37b4633e-4e6c-43d0-9951-4cf4d1429ca3,Sud Kivu,,,,2008-09-26T12:30:44
650,2008-10-29T00:00:00,9842,63461,9842,PATIENCE  (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Transformation Partielle,0c9bc72a-391c-4d2a-9ade-e3c968eafd97,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/27",f3bd0427-93f2-4676-9e14-0c053628d642,Part 1,2013-10-28T00:00:00,4,,R.D. Congo,,,b3ae0fea-84d9-4ad2-b773-bb5827a88570,Katanga,,,,2008-07-07T01:00:00
651,2013-11-11T00:00:00,680,63479,680,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,"Correction des coordonnées du premier renouvellement.
Admin_17/09/2013",,Permis de Recherches (AS),Active,Actif,e40c045c-e328-4b53-8505-af704803d147,PR (AS),"Congo, DRC; Katanga; Kolwezi; Mutshatsha; S12/24",59a23100-655d-4f4e-be11-b4ab6336e9a4,Part 1,2018-11-10T00:00:00,183,,R.D. Congo,KIN,,a9b5cc77-7e90-49f6-aed5-d9b3e4251eb5,Katanga,,,,2003-05-19T01:00:00
652,2007-01-22T00:00:00,6655,63485,6655,KATANGA METAL PROCESSING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,89f9d993-d17c-41ad-9bb1-9a848ea83f7c,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",03dc4071-83d5-4417-8a0e-95ac4456c584,Part 1,2012-01-21T00:00:00,18,,R.D. Congo,KIN,,1b32b79b-a49d-4670-a051-adde719e1a7a,Katanga,6655,,,2006-10-06T01:00:00
653,2011-10-10T01:00:00,3637,63487,3637,SHAMIKA CONGO KALEHE (100%),Recherches,,,,,,,1,Carré,,,"Changement de statut Actif en titre a déchoir pour non paiement sur instruction du CD droit et titre DT
08/11/2013
",,Permis de Recherches (AS),Active,Renouvellement Octroi,04285965-4a2a-4cff-b52e-9a89a3f98648,PR (AS),"Congo, DRC; S3/29, Sud Kivu",6d8d8e3a-20c7-451f-9f51-a25fd3667bf7,Part 1,2016-10-09T01:00:00,6,,R.D. Congo,,,1f12d513-60ac-4fed-8836-839c10f586f0,Sud Kivu,,,,2005-04-12T01:00:00
